สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัส โครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/ วิชาเอก,รหัสรับ ร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710104901131A,0,0,คณะบริหารธุรกิจและการจัดการ,ศศ.บ.นิเทศศาสตร์,,นิเทศศาสตร์,0,20,30,12,93.5000,52.2500
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105110489A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.การจัดการโลจิสติกส์และซัพพลายเซน,,การ จัดการโลิจสติก์สและซัพ พลายเซน,0,10,68,11,86.5000,69.7500
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105211498A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีการจัดการพลังงานใหม่,,เทคโนโลียการจัด การพลังงาน ใหม่,0,5,3,0,0.0000,0.0000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105211584A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีไฟฟ้า,,เทคโนโลียไฟฟ้า,0,20,23,12,93.7500,0.0000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105211657A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีมัลติมีเดียและแอนิเมชัน,,เทคโนโลียมัลติมีเดีย และ แอนิเมชัน,0,10,17,3,81.0000,69.5000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105211783A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีโยธาและสถาปัตยกรรม,,เทคโนโลียโยธาและ สถาปัตยกรร ม,0,5,24,5,95.0000,72.5000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105212085A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ. เทคโนโลยีอิเล็กทรอนิกส์และออโตเมชัน,,เทคโนโลียอิเล็กทรอนิก ส์และออโต เมชัน,0,5,1,1,0.0000,0.0000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105212141A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีคอมพิวเตอร์,,เทคโนโลียคอมพิวเตอร์,0,5,11,4,81.5000,59.2500
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105212169A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.การจัดการอุตสาหกรรมและนวัตกรรม CWIE,,การจัดการ อุตสาหกรรม และนวัตกรรม CWIE,0,5,4,1,82.5000,82.5000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105212196A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีคอมพิวเตอ์ร(ต่อเนื่อง),,เทคโนโลียคอมพิวเตอ์ร(ต่อเนื่อง),0,10,0,0,0.0000,0.0000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105220140A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีสารสนเทศ,,เทคโนโลียสารสนเทศ,0,5,8,5,92.2500,69.5000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105220256A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.วิทยาการคอมพิวเตอร์,,วิทยาการ คอมพิวเตอร์,0,10,14,6,73.5000,51.0000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105220397A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.ปัญญาประดิษฐ์ประยุกต์,,ปัญญาประดิ ษฐ์ประยุกต์,0,10,4,0,0.0000,0.0000
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105220458A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.วิศวกรรมซอฟต์แวร์,,วิศวกรรม ซอฟต์แวร์,0,10,9,2,71.5000,64.2500
มหาวิทยาลัยราชภัฏอุบลราชธานี,วิทยาเขตหลัก,21710105220592A,0,0,คณะเทคโนโลยีอุตสาหกรรม,วท.บ.เทคโนโลยีเกม,,เทคโนโลียเกม,0,5,19,3,86.2500,0.0000
